user_id	tweet_id	text	label
741352014181847041	7.47250207557976e+17	RT @marylovefreedom: Who signs the paycheck of (((Donna Stern)))? Her #antiFa group PLANNED &amp; EXECUTED VIOLENCE today in Sacramento! https:…	1.0
314385760	7.048643205182669e+17	@SpikeInkMaster Jeeeesh! Lea stepped her game up! But...Sara, I luv that Lion!!!! My God! @valkyriesbard amazing! 💰(((👏)))😍	0.0
314385760	7.77366131036328e+17	@ufc @FollowTheMenace POW! (((👊))) craaaaaaacked Dustin's jaw!!!! Woooah!	0.0
3058155888	7.417059176794563e+17	RT @jk_rowling: Those people shame their cause and the country they claim to care about. For what it's worth, have a (((((hug))))) https://…	0.0
3366840765	7.775121591987077e+17	"RT @NGT48_info_bot: 【フォトログ】09/18 #中井りか
https://t.co/O9P2MIhr92
ただいまじゃぱーーんっ(((o(*゜▽゜*)o))) https://t.co/WN2aV9k8eu"	0.0
3366840765	7.75484520917336e+17	@aozoracafemp3 (((udo tho)))	0.0
161039303	7.989101149253345e+17	@tonypox (((((((HUG ))))))))))))	0.0
161039303	7.97527258663678e+17	@dipokelani (((hug))) it's not an insult na	0.0
3045744537	7.81451794622849e+17	zen?? ?? ? in seven's clothes ?? ??? fuck (((also jumin looks good in everything wtf))) and yoosnug!!!!!! much handsome	0.0
3045744537	7.405190062899732e+17	@amewahh (((you're also squishier than me so HAH)))	0.0
2977963002	7.475945445149983e+17	RT @splcenter: Why we have parentheses around (((SPLC))) https://t.co/9AO5Jarne2	0.0
3946882271	7.276450799014871e+17	@hawtvibes YOU THE :((((( LIKE ME:))))	0.0
584227415	7.443041800477082e+17	RT @Solange_Franca7: @JesusPowerNow God bless you dear! 😊😘 (((Hugs back)))	0.0
22747266	8.028017857484063e+17	💜((((HUGS)))) https://t.co/SaeOnnWQjN	0.0
22747266	7.984077012104684e+17	so great to see everyone 😍 ((( HUG))) 🙏🏼 https://t.co/z93IpoKcKl	0.0
1624932102	7.604873887369134e+17	#Liberty (((Sen. Bill Kintner))) urged to resign over sexually explicit tape of himself on State computers:  https://t.co/3zOehnVvMJ #Tlot	1.0
1624932102	7.382298047223316e+17	#Liberty (((Echoes))), Exposed: The Secret Symbol Neo-Nazis Use to Target Jews Online:  https://t.co/MDsAqgq31Z #Tlot	2.0
727924787075547136	7.363322128204308e+17	@saum__ It's so sad that DOTHEADS can't go anywhere without seeing (((racism))).  Poor curry muncher, we understand	1.0
727924787075547136	7.36236451872936e+17	Aren't Jewish women lovely?  I mean, you can't get anymore Jewish than (((Sarah Silverman))) https://t.co/MUJCa5s79I	1.0
745591734214635520	7.455995112763556e+17	"im free to even say
zoro's titties
(((I'VE NEVER SAID THAT EVER BEFORE SO)))"	0.0
1016653513	7.534505760131768e+17	I did this and karma roasted my ass (literally) ((I got burned)) (((FRICK)))  https://t.co/h0XG8Xj7Bb	0.0
731348333772439552	7.454559150719877e+17	RT @shannonNTIL: There will be new videos SOON! Who's excited?? (((hopefully some of u lol)))	0.0
4883492757	7.334728305541693e+17	@se7venteenblxck i died a lil ((( mostly bc lowkey i was in lov w him lmao and still stressed from bby and josh )))	0.0
4056952648	7.47860824203604e+17	RT @dril: i refuse to consume any product that has been created by, or is claimed to have been created by, the (((Keebler Elves)))	1.0
179659591	5.891710925704069e+17	"We Set Trends! We Don't Follow!
#AboutLastNight Our newest and weekly Friday Series @ABar_Lounge (((Retweet))) http://t.co/4LZG71Sa7S"	0.0
179659591	3.646065110890619e+17	"Ur welcome join meh ^_^(((A/C))) RT ""@Ren_TheModel: @DjDavid245 seh him love the weather in his apt 0_o LOL"""	0.0
46702231	7.474383445278802e+17	"RT @BlackDivaModels: (((ATTENTION))) ""Just because we're magic, doesn't mean we're not real."" https://t.co/bCiINn4Ge3"	0.0
719653285095976960	7.444567124179927e+17	"RT @wishgranter14: Native Americans Beware Of (((Foreign Influence)))

#AmericaFirst #tcot #AltRight #MAGA #NativeAmericanParty https://t.c…"	1.0
719653285095976960	7.474785844370145e+17	"RT @realVivaEuropa: Armed and violent supremacists march, calling for killing of #police (pigs).

Where is (((#AntiFa)))?

#Sacramento http…"	1.0
4263764172	8.065592163035587e+17	"*eat's a (((cheese pizza)))* 👦🍕👀💦💦🍆
#pizzagate"	0.0
4263764172	8.097244523386266e+17	"RT @dibleton: dog furries seeing another dog furry: eh

birds seeing another bird furry: A FUCKING!!! A FUCKI A BIRD!! BIRD (((VVRRRRRR)))…"	0.0
14729637	7.384669964640256e+17	Is (((Half-Wit))) a neo-nazi name? - Neo-Nazis make a Chrome extension that alerts you to potential Jewish names https://t.co/AhvYJfPyDU	2.0
14729637	7.487408078180393e+17	Blood Orange - Augustine (Official Video) https://t.co/6mM7MlBNl5 via @YouTube #(((&lt;3)))	0.0
723994977110466561	7.479407215844475e+17	RT @shannonNTIL: There will be new videos SOON! Who's excited?? (((hopefully some of u lol)))	0.0
3745793956	7.477397648125501e+17	"@michaelbabad @globeandmail 

Does (((Michael Babad))) keep a picture of the Economy on his nightstand?"	1.0
3745793956	8.067652739570811e+17	"@ChrisBensler @MacleansMag 

((( ? )))"	1.0
707313966586929153	7.330090663399956e+17	"My first retweet! Thanks @BananaFaerie For what it's worth, I never doubted that you looooooooooooove me 
#(((huggggggggggz)))
#bananas"	0.0
373662660	7.412686115331523e+17	((((( AGAIN ))))) 🙄 ★ Captain America: Civil War — https://t.co/SHtLZoBvGE	0.0
1411711537	7.218537703349371e+17	"M.O.B. - ((( A FAMILY AFFAIR AGAIN MON 4/18 )))
https://t.co/To3XF5vrY7"	0.0
1411711537	7.421180023262822e+17	"- ((( Forever Oakland Statement to Commissioner Adam Silver and the NBA. ))) -
https://t.co/LYjKou6Vx1"	0.0
920083518	8.111822399082947e+17	"(i3+4GB+1TB) ((((R$1390 )))) 
Notebook Dell Inspiron I14-5458-d08p Com Intel® Core™ I3-5005u, 4gb, 1tb 
https://t.co/rq54DkShIa"	0.0
920083518	8.025345273316024e+17	"(i3+4GB+1TB) ((((R$1349 ))))
Notebook Dell Inspiron I14-5458-d08p Com Intel® Core™ I3-5005u, 4gb, 1tb
https://t.co/1p2idtKnrq https://t.co/SQkOtEpI3i"	0.0
2572245943	7.29109416386003e+17	"RT @mingyupics: 160506 SGC 
(((his shirt 🙈🙈🙈))) https://t.co/rpjdzIh4ad"	0.0
2455943724	7.435082061655736e+17	Amen  (((( &lt;3 ))))	0.0
704641191594369024	7.700868519484744e+17	"RT @awsc241: &gt;Named ""Yair Rosenburg""
&gt;Thinks ((())) and star of david is necessary to realize he's jewish.
&gt;Oy vey

 @SpectreForever"	1.0
704641191594369024	8.056835844639334e+17	RT @realEmilyYoucis: Even in highschool I knew just what to do with (((commies))) https://t.co/e2Bu1bv82E	1.0
706272234244018177	7.39460635839234e+17	RT @acroll: Why everyone has (((brackets))) around their names. https://t.co/0Q7MY1nMBu	2.0
706272234244018177	7.387315618355978e+17	RT @PaulNardell: @Yair_Rosenberg Surely the thing to do would be to start using ((())) round the names of anti-semites to really confuse th…	2.0
56309521	7.463678995274506e+17	RT @marylovefreedom: STAY STRONG Brits! There will be a nasty (((globalist))) backlash in short term. Keep calm &amp; carry on. https://t.co/jT…	1.0
3787305252	7.334334122797548e+17	@emilyesralian @FetterNathan wow i have no idea what youre talking about ((((sh ut up))) :)))))	0.0
2510265427	6.66236906489811e+17	@thatcatwoman YUP SAYA NOH :)))) Awww sana :(((	0.0
2510265427	6.364996802269921e+17	@domcadiz @thelittleferrer oh my. Shems that was so embarrassing :(((( not cut out for this :)))	0.0
2577332516	7.632812073502024e+17	"RT @MYKOJO: (((ARROUND THE WORLD IN 5 MINUTES)))
@SunnyFMGhana
#IMDrive
#TuneIn:https://t.co/yHVvYAU4Cy https://t.co/Lz04KrTheJ"	0.0
2577332516	6.931110356670587e+17	"RT @MYKOJO: Are You Tuned In?
 (((LIVE))) 
#IMDrive
@SunnyFMGhana 88.7mhz or https://t.co/9W0GDhcSYG
#StayFollowing 
#Friday
#IMDrive"	0.0
336166853	7.377127727801631e+17	RT @soybryanamouque: @AlecBailey HEEY!!!😳 Have you thought about marrying a producer?🤔 out there I know at girl ((( @grierskywalker ))) soo…	0.0
3317867965	7.822729690200187e+17	@bariconcep hahahha okaayy have fun stalking urself ((((lol sounds so weeeiiiird ))) 😂	0.0
3317867965	7.328826992248955e+17	@theguanks (((( lol ga wait ko actually na ma ulan gd before mag reply sa imo para iprove gd pero wala 😣😩.)))) Suxx	0.0
534094315	7.887146562777375e+17	(((trying my best not to read the news)))	0.0
534094315	7.192741733196841e+17	@cdclopez i think pop punk really is sad but played in a happy way, well that was back then (((talking as if this was 20 yrs ago)))	0.0
1161842508	7.487732885039432e+17	"Y'ALL I'M SO FUCKING READY FOR EXO'RDIUM MNL

(((too bad my wallet isn't hahahahahahuhu))) https://t.co/uBl1bBqrg6"	0.0
1161842508	7.5532623495168e+17	@haliaix HAHAHAHHAHAHAHAHA I WAS JOKING (((((but still)))))	0.0
2748241988	8.109806502871409e+17	"------------&gt; Who Built the Moon,

.......((((((((( . @illuminati_00 . )))))))))
.
https://t.co/O02bs6DUHU"	0.0
2748241988	8.110259522096333e+17	"...... Niggas fo Sale @Niggas_4_Sale

........((((((((( @illuminati_00 ))))))))

------------------&gt; Detroit
.
https://t.co/5xHcsNs1cb"	0.0
3410100249	7.295836915554796e+17	"RT @princessneha23: @Gurmeetramrahim #MSGsocialWelfare 
O lord!!
Bless me to do sumiran &amp; study🙏!!!))
(((((Plzzzzzzzzzz))))
---==🙏🙏🙏🙏🙏---=="	0.0
256952349	8.021715029510103e+17	@barfyman Harry Potter nerd! loves luna and harry. hates (((Gringotts)))	1.0
256952349	8.0153548091972e+17	@peakcommunism Seems to be legit. But imagine if the (((globalists))) overturned the election now.	1.0
726407981953327104	7.411967993529713e+17	RT @kponiachik: @djrothkopf and @FunkofChile how long do we have to keep the ((( )))?	1.0
726407981953327104	7.737305047387341e+17	RT @grootenboercaj: ((( #UnitedNations ))) https://t.co/d6AJqx7jte	1.0
59258504	1.3375519607239475e+17	@Mike_Jung ((((((hug)))))))):)	0.0
59258504	7.481252359128433e+17	Happy hug day! Sending (((HUGS)))) to you, you, and you...and @itspeterbrown:) https://t.co/3vBWqvRpXN	0.0
3191320373	8.087002793865011e+17	RT @ThaRightStuff: Anti-Russian sentiment is basically an (((elite))) Washington insider consensus. It has no resonance with the people.	1.0
3191320373	8.08041943905239e+17	"RT @WhitePilled: Congrats to Identity Evropa for making the front page of the (((New York Times))).
Well done. You made it fam. https://t.c…"	1.0
263012503	7.402320855672177e+17	RT @5SOSPHOfficial: the hacker is using luke's acc to get more followers and likes (((this is lowkey funny))) https://t.co/AnmHgwDCrj	0.0
22591155	7.591844686031217e+17	@Kittymay1698 (((BIG HUGS))))...&lt;3 &lt;3 &lt;3 &lt;3	0.0
22591155	7.776935487873434e+17	@KymKarath I'm deeply deeply sorry Kym. Please know I'm praying for you guys and love you very much. (((hugs)))	0.0
79961304	7.42800010564141e+17	(((((LOVE &amp; PEACE))))) Thank You London! #TakeDownNRA #OrlandoShooting #orlandosurvivors #USA #LoveWins https://t.co/0e4LdDe9QP	0.0
1654531615	7.687938962937979e+17	@SrTsuki va ((((；ﾟДﾟ))))))) https://t.co/lL40z29Wi3	0.0
1654531615	7.675336526746993e+17	Está lloviendo con madre y tengo que ir a trabajar ((((；ﾟДﾟ))))))) https://t.co/unoaueEQBF	0.0
1580455592	8.028200086193152e+17	"Never thought the day when I'd thank RV's stylist would come but thanks, man

((( is actually worried for their stage outfits ))) https://t.co/eR7WKu16eq"	0.0
385031345	7.400516300501852e+17	"Free at lastttt free at last!

(((aka my social media fast is over🙌🏼🙌🏼)))"	0.0
385031345	6.638544093785907e+17	I LOVE WHEN I GET PACKAGES IN THE MAIL😱 (((even though it's bc I went online shopping)))	0.0
49480998	7.48519468394025e+17	destruction of the disgusting ugly hate (((to apaixonada por essa musica)))	0.0
23737804	7.389291542179021e+17	A new favorite: Froggy DaReal Madd Squad Presents FreeStyle Dancehall (((Clean Mix))) 2016 by DA REAL MADD SQUAD https://t.co/UM155qrHEE	0.0
4895869058	7.35328520516309e+17	really in need of a (((((HUG)))))	0.0
600991898	6.576713725298688e+17	@andsharper22 Thank you Andrew (((Hugs))) back atcha xxx	0.0
600991898	6.609581907633807e+17	@andsharper22 @dawnrgraham Ni Night Dawn (((Big Hugs))) for you. I hope you can sleep peacefully &amp; restful 💕💕💕 xxx	0.0
33402611	7.391558961864704e+17	"Are You Ready for Palm Springs?
((((((((((WEEKEND PASSES ARE NOW ON SALE))))))))))
THE 20TH ANNUAL PARTY IN PALM... https://t.co/0Io2Mp4fx2"	0.0
33402611	7.409701202105672e+17	"Are You Ready for Palm Springs?
((((((((((WEEKEND PASSES ARE NOW ON SALE))))))))))
THE 20TH ANNUAL PARTY IN PALM... https://t.co/lzmowq2Xkq"	0.0
729964414653345793	7.315499601147044e+17	RT @JuiceFmUg: #DeeJay #Eddie #Gunz on the 3N4'&gt;&gt;&gt;Turnin' up the Heat As i Go Hard on the Jamzzz (((#SATURDAY #NIGHT #LIVE)))... https://t.…	0.0
302766003	7.475791178773668e+17	"Bibleway Members.
My Family Members.
My Friends.
My Followers.
((( This Is For You )))... https://t.co/sAL98rDSMJ"	0.0
302766003	3.78539203522732e+17	"Learn today, (((NOT TO BE SO JUDGMENTAL OF YOURSELF))).
So often we place judgment upon ourselves because of... http://t.co/IigVL0SRFU"	0.0
40205778	7.442855490836603e+17	That wonderful love and joy of #yoga 40 min Namaste (((o(*ﾟ▽ﾟ*)o))) https://t.co/8XujZKL3j7	0.0
4339165661	7.390479299991675e+17	"(((On Air))) #AdomAfroMix w/ @papabillsGh  

#JoinDaShow  💿☕🍜📻
  
#NP▶️ #Odo - @CastroDestroyer  ft. @KofiKinaata

@adisababa11 #Adomfm"	0.0
4339165661	7.542712681746924e+17	"(((On Air))) #AdomAfroMix w/ @papabillsGh  

#Adom1063fm  💿
  
Happy Birthday to Reggie Zippy.

💻 @adisababa11  #AdomAfroMix"	0.0
139875050	7.448932360287724e+17	@outseide (((hugs)))	0.0
139875050	7.903402415761326e+17	@laurentheflute Take care of yourself. (((hugs)))	0.0
704920060717113344	7.365741157928837e+17	((( Call: +971 552 447866 - Am Rozy Dubai: High Profile Escort Call Girl ))) (ALL UAE): Call Rozy: (+971 552 ... https://t.co/qq0eumSVek	0.0
15409974	7.391241978220708e+17	RT @JeffreyGoldberg: Thanks to everyone participating in this act of (((cultural appropriation))). Since the culture in question is Nazi, i…	2.0
15409974	8.080167125996012e+17	RT @SharlaInJapan: When he picks you up and drives you across town to catch a Pokémon he found (((o(*ﾟ▽ﾟ*)o)))♡ https://t.co/81PrnacvXv	0.0
614041151	7.865380985534177e+17	RT @ThaRightStuff: The fact that the entire (((establishment))) is trying to destroy Trump with every trick in the book says enough. #NextF…	1.0
614041151	7.834730124609085e+17	"((( coin toss )))

#VPDebate"	1.0
195383427	7.971563306624573e+17	@drskyskull No, he won on the basis of not being the (((other))) candidate.	1.0
195383427	8.104255968158228e+17	(((British Values))) https://t.co/Nj0nRY3Jdj	1.0
803828059	7.479036018093384e+17	"RT @Prototype_No_07: I'm sure it's just a (((coincidence))).

#Benghazi

https://t.co/z06lpNPxTn https://t.co/BCd5Vhoqaj"	1.0
4779468079	7.406155915982643e+17	RT @CircusMaximus14: Dead in the Water: #USSLiberty Attack When ((( IsraHell ))) Tried Sinking an American Ship https://t.co/a5zQVn6gya	1.0
4779468079	7.42930292583764e+17	He is right. (((Something Else))) is going on  https://t.co/zGtWmzM0ES	1.0
2656361732	7.311210103305994e+17	"@tan_tan_dayo 

常連さん🍜
いつもありがとうございますって
言われますか？(((^-^)))"	0.0
2656361732	7.025188054198518e+17	"@tan_tan_dayo 
何時間ぶっ続け(((^-^)))

はまりましたか？"	0.0
3321037849	7.378587301093499e+17	RT @klediiik: @super_eiyah ((((((((((escape room)))))))))) https://t.co/Bl7iLunFtD	0.0
480321765	7.952687003958723e+17	"possibly later lmao i'll probs use that time to watch my ""watch later"" on youtube ((((there are over 60 videos kill me))))"	0.0
480321765	8.046227524223713e+17	exo is first as expected then bts then got7 khsdkjfg the leaderboard is so predictable (((not that they don't deserve it)))	0.0
143686050	8.075350134743368e+17	"📍 TGIFridays!!!! 

(((ramdam na ang 13th month pay ng parents)))"	0.0
143686050	7.311281626045727e+17	"hello po sana po makasablay na po si mommy this june :) :) :)

(((lols gusto mo lang pumunta ng graduation eh chals)))"	0.0
4132315941	7.667901697604444e+17	@shoe0nhead @Def_A_Cool_Guy @EvrydayFeminism (((GreenBerg)))	1.0
4132315941	7.458163627532616e+17	@hausofdicarlo @repjohnlewis ((()))	1.0
3241365831	7.465303071390474e+17	Procrastinating and still haven't started my grad cap (((but that basically sums up high school)))	0.0
751462410	7.87444816468648e+17	@horanftgally holy shit you like tore down a wall and everything (((it's been a while i guess)))	0.0
751462410	7.903173622055649e+17	I CANNOT BELIEVE THIS HAPPENED TO ME (((if u listen closely, u can hear me sob))) https://t.co/qiWwwvOQPH	0.0
723363935332622336	7.77064166116823e+17	@_chiefbs baobao nim, ello! !! mina's the name and nice to meet you (((o(*ﾟ▽ﾟ*)o)))	0.0
723363935332622336	8.082398199313244e+17	"@kimddyeon (((((twin)))))

Mina-nya kebanting, abis Doyeon cantik banget ㅠㅠㅠㅠ"	0.0
54688627	7.456604840037171e+17	"(((🙏🏼))) 

| #WW #GalGadot #WonderGal |

#Repost from @GalGadot
#wbw #MidweekGlamour https://t.co/178EYr1j0H"	0.0
1723135512	7.325318049771356e+17	(((guess i better wash my mouth out with soap)))	0.0
3191795978	7.684336515665879e+17	Wow. It's been so long. ((((why is my forehead so huge ugh))))) https://t.co/cZEEZpplgt	0.0
3191795978	7.39758871959339e+17	@chanthirst OKAY BUT GUESS WHO WAS IN MY DREAM LAST NIGHT (((i was excited to tell you this morning but you woke up late 😂😂😂)))	0.0
129616902	7.4279721897395e+17	"(((((28200))))  localizador
Ashley furniture https://t.co/Kq4G68YJLw"	0.0
129616902	7.432543598787994e+17	"(((((((1904))))))))
Ashley furniture https://t.co/RAyJ1dTF84"	0.0
3010048305	7.417257695383716e+17	The (((echo))), explained https://t.co/NDcaockYlR via @voxdotcom	2.0
3249851452	8.09857375838552e+17	Have you heard ‘DJ ERA FT SYNESTHETIC (((TOP GUNNER)))’ by @S3nsationMusic on #SoundCloud? #np https://t.co/MLjpS8ToPQ	0.0
3249851452	7.85266398465581e+17	"LIKE US ON FACEBOOK
(((IN HOUSE MUSICGROUP)))
https://t.co/DwF28DnBTi https://t.co/4CSLM0fOGc"	0.0
23031901	7.513499982401044e+17	@GraveyDice we could start with 2? (((😔😔)))	0.0
23031901	7.29449456857428e+17	@UpsideBackwards thanks hon (((Squeeeeze back))) I'm just in big deficit from the ideal 5 a day xxox	0.0
223482081	7.973978974069883e+17	RT @Trainspotter001: Why is #Assange in hiding, but the criminal (((#Soros))) can freely instigate violence, murder &amp; war across the globe?…	0.0
3314053625	7.417837011728138e+17	Queens cool bag &amp; cutlery roll 4 bottles of water instore at M&amp;S for 70p: Found by (((ROBBO)))Was shopping in... https://t.co/Fgputa6vcj	0.0
2532242793	8.101315335330939e+17	".........((((((((( @illuminati_00 )))))))))

..................... @Global_00

---------------&gt; Los Angeles
.
https://t.co/OXCvKF5Z7d"	0.0
2532242793	8.08618003952767e+17	".............. There was No Big Bang,

....... ((((((((( . @illuminati_00 . )))))))))
.
https://t.co/c2tzpsjZ5u"	0.0
209693045	7.805951891445187e+17	"RT @RadioRenegades: The vast majority of ""refugees"" in Europe are young men, but (((National Geographic))) wants to pull at your heart stri…"	1.0
209693045	7.820687996211732e+17	"RT @DrDavidDuke: (((CNN))) just made their very own Pepe meme, and tried to frame us for it.

#DishonestMedia #PepeTheFrog #KalergiPlan #Me…"	1.0
1135798928	7.477882960723313e+17	My heart goes out to you @HollyWarlick please know you are in my thoughts and prayers. (((HUGSSS)))	0.0
3422226380	7.46336689593983e+17	"The location. Oakland. Come see us.

(((( https://t.co/L97xWrz9L5 ))))

🔹Estate… https://t.co/YDuQqO5xMY"	0.0
71817854	7.441014692431831e+17	@consultmatt Briefly, iirc it's support for Jewish community after it was found the far right where using (((name))) to target Jews on line.	0.0
588753363	7.443168044750316e+17	"RT @DrDavidDuke: ""Hillary Clinton has to go to jail.""

Donald J. Trump 

#Trump2016
#MakeAmericaGreatAgain
#AmericaFirst not ((()))s https:…"	1.0
588753363	7.432384872273715e+17	"RT @DrDavidDuke: Anyone happen to know (((who))) owns Google? COHENcidence? 

#MakeAmericaGreatAgain 
#CelebrateDiversity 
#TRIGGERED https…"	1.0
115429723	3.813066947031368e+17	the boys are back in town today at 9am!!! g'nyt! ((((Hugs))))	0.0
115429723	3.8096227978706944e+17	Ok.... I went thru the 50 boxes or so, now I'm really whipped! God bless and good nite, early day tomorrow! ((((Hugs))))	0.0
53640749	6.746100161170678e+17	((( hot suwir )))	0.0
53640749	5.412887589186683e+17	((( kyuarzet )))	0.0
89112872	7.477915005666263e+17	@heydonworks thanks for sharing (((Heydon))), have a great Tuesday :) (Via ➪ https://t.co/HLEQ2Wd364 grow followers 🆓)	0.0
1904488080	7.362208460505743e+17	(((After The Rain))) – poem by Theodora (Theo) Onken https://t.co/9gnxAgKC5U https://t.co/8Y8e4IGmoX	0.0
481288295	8.039508505153331e+17	"(((((((((((((UpLoading))))))))) 
Stay Alive Music Video (Promo) by Odd Season - Directed &amp; Edited by Spice_RSA , Paper Chase Film Production"	0.0
481288295	7.280743332228956e+17	A Day to goooo #S2LaviExperience 2016 (((((((((((((((((((Loading))))))))))))))))) 7 May 2016 at Bethal town Hall .	0.0
718261901482967041	7.73329365388161e+17	RT @tokmedown: (((shhhh ad:^)m has a nice instagram but don't tell him I said this ok)))	0.0
286355789	7.418189541764506e+17	When your gf gets nuggets without you 😒 (@samiijadeeee) ((bitch)) (((I still love you though)))	0.0
2175502202	7.342412547628933e+17	@trinannounce omg what and where:)))) looks so good :(((	0.0
2175502202	7.538860009133302e+17	Hello MBB friends, you all know naman na I sleep early so pwede favor na if late magpost (like past 8:))) can u pls call me :(((	0.0
2795328361	7.457009128411873e+17	RT @shannonNTIL: There will be new videos SOON! Who's excited?? (((hopefully some of u lol)))	0.0
382010074	4.9736356689556685e+17	"(((random question))) indomie apa yg menurut lo rasan... — indomie goreng sm kari 
busetdahhh yun it's forbidden... http://t.co/vZ9yEI4sdF"	0.0
382010074	7.488983942702039e+17	Udah lama ga webcaman ((((the grain tho)))) https://t.co/JQNT0C3CbF	0.0
346244155	7.834330323719987e+17	(((BOOM))) @HillaryClinton #BasementDwellers #Deplorables #superpredators #tacobowl unite!  #ClintonChildrensBooks #KellyFile #Maddow https://t.co/w5XNU6FBPi	1.0
346244155	8.01102990488662e+17	(((BOOM)))) @CNN https://t.co/RdhQiGWTkf	1.0
907555494	7.32713116262273e+17	"RT @hitsukuya: 1st years (((o(*ﾟ▽ﾟ*)o))) 

(add a character every time I upload haha) https://t.co/wiwjd4lenk"	0.0
907555494	7.352762510116495e+17	RT @witch_loving: 행아웃하면서 그린 새싹주농이! 를 홍단님께 바칩니다 (((o(*ﾟ▽ﾟ*)o))) #젤로 #BAP #BAPfanart @byhdan https://t.co/lUag7arkIJ	0.0
1623092274	7.7731666810001e+17	@desalentada oi de todas as pessoa que eu ficava (((a queria se sua amiga))) eu so chamei tu ;/	0.0
1623092274	7.743017817320284e+17	@gimmeonion ((((((tu me faz tao bem)))))))	0.0
4685055559	7.413442215929815e+17	RT @People_AWAKEN: When the (((lies))) come out it's going to blow up in (((their))) faces #DeleteYourAccount #jews https://t.co/2frXkN8cXr	1.0
4685055559	7.384442972430868e+17	RT @GnonProphet: Seriously ((( @JRubinBlogger ))), give it a rest. https://t.co/63NpCOGt9f	1.0
2252145272	7.373035640040366e+17	"RT @Adom1063fm: (((🔛Air)))#Adom1063fm📻

🏡#OfieKwanso🚗 💵MoneyMakingMilkyMonday💵  #TuneIn

👨@jerryjustice✴@ttbanafo✴@aiowa05✴@adisababa11✴@Dj…"	0.0
2252145272	7.325945104678707e+17	"RT @Adom1063fm: (((((🔛Air)))))

🏡#OfieKwanso🚗💫#TouchingTuesDay Live🔛📻#Adom1063Fm

👨@nanaampofoadjei✴@ttbanafo✴@aiowa05✴@adisababa11✴@DjOboa…"	0.0
3257714539	7.358268122619576e+17	"@giyoons i think i've read this before but i'll check again later

(((Is still begging)))"	0.0
3257714539	7.358253403212677e+17	"@giyoons (((begs some more)))

btw wheres that jikook fic u were talking about the other day"	0.0
76471537	8.098354964236288e+17	"(((( WINTER BREAK))))
ATL COLLEGE REUNION

#MansionElanTonight

EVERYONE FREE ALL NIGHT
w/ ANY COLLEGE ID! https://t.co/VKy8B0VZvR 2"	0.0
76471537	8.09850586749227e+17	"(((( WINTER BREAK))))
ATL COLLEGE REUNION

#MansionElanTonight

EVERYONE FREE ALL NIGHT
w/ ANY COLLEGE ID! https://t.co/VKy8B0VZvR 3"	0.0
3180534026	7.48044205675647e+17	RT @momoluvdnds: @midona12133 なんか近くのスーパーが閉店売りつくしセールやってて100円だったんだよ(((o(*ﾟ▽ﾟ*)o)))(((o(*ﾟ▽ﾟ*)o)))うまみー！！！う	0.0
945631952	5.812036869673492e+17	"((((((BRAND NEW SONG)))))
Now this is the kinda of country I raised on and thought I'd write this song to add to... http://t.co/3dJs3IepVg"	0.0
945631952	7.251720718531174e+17	"((((( Song Of The Day )))))

I wanted to post this song for i get some sleep and leave ya with this song. I hope... https://t.co/Ah6dhx0b90"	0.0
3237227022	7.467121191318323e+17	@kuledud3 Markiplier.is at Denver! (((o(*ﾟ▽ﾟ*)o)))	0.0
733768389936709632	7.58344919392088e+17	RT @marylovefreedom: Our (((enemies))) want White women to breed with blacks. They also want White women to kill their own babies &amp; reject…	1.0
733768389936709632	7.381951343371674e+17	RT @Third_Position: It's OK for (((them))) to demand an end #Whiteness, to claim Whites have unearned privilege. to vocally support the sui…	1.0
738627693449641985	7.388259322663404e+17	The only people with racial anxiety are ((( ))), right Tim? https://t.co/CxIIVIR4Z6	1.0
738627693449641985	7.388321738394501e+17	"RT @Katanat: Nope, (((they))), in (((their))) true fashion, inspired whites to wear the parenthesis in solidarity against ""Nazi hate"". @Ant…"	1.0
598364033	8.010537525769052e+17	@DaraDeBrun THANK YOU!!!!!!  I am happily stuck in anger phsse. Not going to bargaining or (((acceptance)))).  Not now, not EVER.	0.0
598364033	7.909839029616722e+17	@TheButteryOne @KFILE (((shudder)))) ..the thought of @SenTedCruz  giggling....	0.0
4866665489	7.395730778734633e+17	"@shailenewoodley typical ((( @SusanSarandon))) 

@joshfoxfilm"	1.0
4866665489	7.395729900824535e+17	@GodandtheBear   typicall (((@nypost )))	1.0
7207612	7.387760790333399e+17	I, the (((libertine))), support the secret Jewish Cabal that controls all money, politics, and media in the world. Down with whitey!	1.0
493416242	7.452760046633329e+17	3 doors down is in Huntsville for concert!!!  ((( happy dance))) gonna surprise my husband and his best friend... https://t.co/I8fDsbzAp0	0.0
1139192708	8.107293391006392e+17	"*playing horror games* 

(((╹д╹;)))....................KYAAAAAAAAA
Ducks and hides behind chair"	0.0
2507835944	7.3916937071104e+17	RT @splcenter: Why we have parentheses around (((SPLC))) https://t.co/9AO5Jarne2	2.0
2507835944	7.387524423769825e+17	(((Echoes))), exposed: The secret symbol neo-Nazis use to target Jews online https://t.co/mNj1cRXiYW via @MicNews	2.0
294965479	8.107153578498089e+17	"Retweeted (((Adam Milstein))) (@AdamMilstein):

Departing! UN Secretary-General Ban Ki-moon NOW admitts the @UN... https://t.co/sCO5Sf0Tlx"	1.0
